,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits
28519224,6.181818181818182,5.545454545454546,13.727272727272727,7.2727272727272725,353.0,423.09090909090907,14998.363636363636,93.27272727272727,99.0909090909091
28989415,9.0,6.25,8.75,9.875,491.5,561.625,24372.625,0.0,245.125
29071850,8.2,4.8,17.4,8.0,417.4,499.4,20149.6,251.4,193.4
29110522,8.761904761904763,3.6666666666666665,13.261904761904763,10.071428571428571,539.4047619047619,597.8095238095239,23626.02380952381,382.57142857142856,234.97619047619048
29147141,4.647058823529412,3.823529411764706,7.9411764705882355,10.235294117647058,430.47058823529414,456.05882352941177,10039.058823529413,312.0,144.35294117647058
29203166,4.75,5.5,11.0,10.25,415.5,476.625,11671.0,50.375,99.5
29903942,2.9411764705882355,7.0588235294117645,10.882352941176471,1.6470588235294117,245.8235294117647,285.94117647058823,8363.058823529413,195.35294117647058,40.1764705882353
29904110,5.8,6.6,9.2,7.0,368.0,444.1,14804.1,341.6,135.1
29923238,2.5,6.785714285714286,15.857142857142858,2.4285714285714284,301.07142857142856,365.0,11604.5,202.14285714285714,62.57142857142857
30237211,3.0689655172413794,4.261083743842365,12.807881773399014,3.5763546798029555,311.1625615763547,362.51724137931035,9946.152709359605,387.7142857142857,79.66009852216749
31447369,3.7,5.1,14.12,3.88,342.12,378.32,11222.26,966.14,88.06
31456357,2.6666666666666665,5.111111111111111,8.777777777777779,0.7777777777777778,298.55555555555554,322.3333333333333,6682.777777777777,256.3333333333333,68.88888888888889
31584287,3.5555555555555554,6.555555555555555,13.0,0.7777777777777778,260.77777777777777,337.8888888888889,9862.111111111111,1074.0,30.444444444444443
31818853,3.935483870967742,4.774193548387097,10.387096774193548,6.967741935483871,396.0,417.4193548387097,13237.741935483871,1293.5483870967741,159.90322580645162
32335598,5.105263157894737,4.7368421052631575,13.789473684210526,3.9473684210526314,420.89473684210526,424.1578947368421,15594.736842105263,1440.842105263158,165.42105263157896
32454083,6.538461538461538,5.846153846153846,11.923076923076923,12.076923076923077,421.2307692307692,474.3076923076923,17947.69230769231,393.46153846153845,220.46153846153845
32578330,3.727272727272727,4.7272727272727275,6.454545454545454,9.090909090909092,393.3636363636364,382.6363636363636,10064.363636363636,547.4545454545455,143.0909090909091
32995405,5.7560975609756095,5.975609756097561,12.170731707317072,19.170731707317074,477.219512195122,532.2682926829268,17268.365853658535,1125.8048780487804,226.8780487804878
34127506,3.0,5.0,11.0,6.8,322.6,384.2,10422.4,0.0,79.8
34322358,2.8596491228070176,7.824561403508772,14.368421052631579,1.9649122807017543,255.78947368421052,308.4561403508772,10214.807017543859,906.2456140350877,38.80701754385965
34505203,4.655786350148368,4.602373887240356,12.56973293768546,8.28486646884273,423.21364985163206,468.3916913946588,15722.486646884274,1041.1988130563798,162.50148367952522
34547465,4.923076923076923,4.538461538461538,16.78846153846154,4.769230769230769,386.75,443.25,12838.346153846154,1011.4038461538462,90.86538461538461
34695693,7.5625,5.25,7.5,16.0625,507.375,540.0,25477.5,36.5625,248.9375
34726076,7.238095238095238,4.714285714285714,11.214285714285714,11.0,498.0,516.4761904761905,19962.595238095237,1777.904761904762,216.45238095238096
35125459,4.1,5.9,17.9,0.9,309.4,344.6,10864.0,1135.1,52.6
35334936,2.8181818181818183,7.409090909090909,10.045454545454545,2.5454545454545454,239.4090909090909,281.8181818181818,7692.181818181818,216.5909090909091,35.45454545454545
35504297,2.861111111111111,7.125,13.520833333333334,3.6458333333333335,268.9166666666667,345.52430555555554,9754.083333333334,1124.4895833333333,50.40277777777778
35533647,5.25,4.75,6.5,12.625,433.125,478.75,15878.5,40.0,222.75
35783338,2.8,9.0,8.8,0.8,247.2,301.6,6113.4,569.8,14.2
36327727,7.411764705882353,4.470588235294118,9.117647058823529,13.705882352941176,498.70588235294116,552.1176470588235,17237.823529411766,919.9411764705883,199.1764705882353
36343070,8.394736842105264,4.671052631578948,10.157894736842104,12.723684210526315,529.2236842105264,555.3421052631579,24435.86842105263,166.3815789473684,246.06578947368422
36480589,3.875,9.375,16.5,1.375,278.125,325.125,9512.375,3241.25,41.125
37399177,3.5641025641025643,7.769230769230769,15.384615384615385,2.923076923076923,309.3076923076923,382.12820512820514,11479.51282051282,2374.4102564102564,54.333333333333336
37658157,1.5741935483870968,6.606451612903226,10.27741935483871,1.793548387096774,245.3741935483871,274.14193548387095,5820.354838709677,1464.483870967742,43.52903225806452
38057824,6.5963302752293576,3.770642201834862,10.458715596330276,13.706422018348624,480.8440366972477,516.6146788990826,17746.688073394496,534.9449541284404,233.87155963302752
38346266,6.7368421052631575,2.210526315789474,6.7894736842105265,12.31578947368421,515.6315789473684,524.6842105263158,16019.0,264.0,276.3157894736842
38515149,3.5,3.90625,11.15625,1.375,300.625,350.875,7658.25,1189.46875,57.0
38628747,3.807377049180328,5.450819672131147,11.778688524590164,5.372950819672131,384.39344262295083,441.7090163934426,14653.963114754099,1137.7090163934427,159.172131147541
39043220,7.5625,6.0625,14.375,10.0625,524.1875,590.0625,23685.0,677.625,294.75
39201171,5.4,8.066666666666666,12.2,7.866666666666666,392.8,462.06666666666666,14434.4,792.6666666666666,127.26666666666667
39256913,3.735294117647059,6.470588235294118,11.529411764705882,8.323529411764707,364.05882352941177,431.0,14129.20588235294,514.7058823529412,144.3235294117647
39600825,4.0,6.090909090909091,17.09090909090909,1.2727272727272727,284.45454545454544,370.0,8287.90909090909,0.0,23.636363636363637
39749294,3.0384615384615383,5.961538461538462,9.384615384615385,3.5,261.0,306.5769230769231,8657.038461538461,478.38461538461536,45.19230769230769
39911415,6.384615384615385,4.461538461538462,8.846153846153847,16.46153846153846,490.6923076923077,497.0,18357.153846153848,6415.384615384615,287.2307692307692
40144634,4.8,6.0,7.8,16.2,420.4,465.6,14035.6,0.0,191.6
40165949,6.305084745762712,4.661016949152542,12.474576271186441,11.322033898305085,507.52542372881356,549.3389830508474,18333.169491525423,326.271186440678,231.35593220338984
40209325,4.854330708661418,4.964566929133858,11.67716535433071,8.511811023622048,441.496062992126,479.96062992125985,16929.55118110236,693.3267716535433,192.09055118110237
40407024,12.142857142857142,7.0,15.142857142857142,12.0,656.1428571428571,643.5714285714286,27487.428571428572,841.7142857142857,200.85714285714286
40547474,4.296116504854369,3.6407766990291264,11.29126213592233,6.388349514563107,372.8932038834951,415.34466019417476,12268.446601941747,790.0873786407767,132.42233009708738
40586005,7.444444444444445,5.333333333333333,9.694444444444445,15.027777777777779,481.8888888888889,551.3888888888889,22105.833333333332,836.9444444444445,228.61111111111111
40971196,5.625,9.0,18.0,3.875,335.625,421.25,15250.625,763.25,54.375
41231571,4.900584795321637,4.719298245614035,12.374269005847953,9.994152046783626,410.359649122807,475.5438596491228,15460.271929824561,644.3040935672515,163.90350877192984
41288955,2.7126436781609193,5.597701149425287,13.25287356321839,1.9080459770114941,265.55172413793105,315.14942528735634,7678.057471264367,2442.057471264368,44.89655172413793
41470731,2.847826086956522,6.043478260869565,13.021739130434783,0.8260869565217391,283.69565217391306,320.2391304347826,8513.521739130434,376.1521739130435,48.02173913043478
42274654,8.65,4.95,9.65,9.8,527.1,579.3,23229.55,43.8,258.3
42506059,1.6428571428571428,6.642857142857143,5.214285714285714,2.5,211.0,253.5,4122.357142857143,1080.642857142857,39.642857142857146
42829529,4.142857142857143,6.714285714285714,12.428571428571429,4.0,352.14285714285717,404.0,12079.142857142857,657.5714285714286,118.28571428571429
42989814,8.4,4.55,8.971428571428572,15.67142857142857,546.65,527.6857142857143,23040.714285714286,383.6357142857143,250.05714285714285
42997039,5.15,4.2,15.8,2.65,354.375,417.2,12656.725,924.825,61.9
43192541,6.555555555555555,3.7777777777777777,7.944444444444445,40.833333333333336,518.3333333333334,528.7777777777778,15347.5,575.8333333333334,253.72222222222223
43276219,5.9393939393939394,3.787878787878788,10.025252525252526,15.80050505050505,529.1540404040404,546.6237373737374,19200.23232323232,349.12626262626264,291.92424242424244
43330518,4.0,7.3076923076923075,17.576923076923077,2.6538461538461537,304.8076923076923,379.46153846153845,10236.692307692309,343.5,44.46153846153846
43401453,3.1449275362318843,5.63768115942029,11.869565217391305,4.884057971014493,292.768115942029,335.5217391304348,9633.884057971014,1546.1739130434783,77.14492753623189
43619695,4.179166666666666,5.583333333333333,13.079166666666667,6.541666666666667,380.3,418.7625,14690.875,1015.6625,140.3875
43745696,3.272727272727273,6.818181818181818,16.90909090909091,1.7272727272727273,286.72727272727275,407.54545454545456,10288.727272727272,404.6363636363636,46.0
44091424,3.0,8.6,14.8,6.2,347.6,399.2,10855.2,0.0,76.8
44232590,3.0454545454545454,5.7727272727272725,10.545454545454545,3.227272727272727,249.86363636363637,322.1818181818182,8470.227272727272,1149.409090909091,30.136363636363637
44276560,3.9166666666666665,5.291666666666667,11.75,2.875,278.8333333333333,359.0,10437.5,19.666666666666668,50.416666666666664
44405299,4.615384615384615,3.6923076923076925,14.615384615384615,4.538461538461538,439.53846153846155,476.53846153846155,12289.692307692309,0.0,141.46153846153845
44544729,5.1875,5.125,13.25,6.8125,396.75,434.6875,15510.375,1990.375,154.0625
45024897,8.090909090909092,6.0,10.272727272727273,13.545454545454545,435.72727272727275,459.45454545454544,20349.18181818182,2045.4545454545455,229.0
45100831,2.3157894736842106,3.8421052631578947,13.0,1.8421052631578947,265.89473684210526,351.1578947368421,8507.263157894737,537.3157894736842,56.21052631578947
45486232,4.565217391304348,6.565217391304348,9.652173913043478,9.478260869565217,350.7391304347826,408.0869565217391,13661.347826086956,821.4347826086956,143.1304347826087
45614257,2.7916666666666665,6.0,14.541666666666666,3.625,340.0833333333333,394.4583333333333,8917.958333333334,3285.125,63.583333333333336
45624612,2.0714285714285716,6.071428571428571,12.142857142857142,3.5714285714285716,340.5,371.2142857142857,8101.285714285715,479.2142857142857,81.78571428571429
45995381,5.65625,4.40625,14.65625,7.0625,377.125,409.53125,14096.59375,409.53125,142.28125
46079083,4.833333333333333,8.166666666666666,17.333333333333332,5.0,385.6666666666667,531.8333333333334,23989.166666666668,177.16666666666666,111.66666666666667
47123324,2.185185185185185,6.888888888888889,12.148148148148149,1.3703703703703705,250.40740740740742,265.0,7630.481481481482,3509.777777777778,26.51851851851852
47434686,3.197860962566845,5.791443850267379,14.080213903743315,2.828877005347594,280.6524064171123,341.41711229946526,9654.224598930481,1708.2459893048128,40.72192513368984
47501114,6.6,5.4,6.6,8.6,507.0,571.0,20486.0,0.0,275.8
47508363,2.673076923076923,8.076923076923077,13.865384615384615,1.8076923076923077,268.96153846153845,353.5769230769231,10971.192307692309,163.15384615384616,66.17307692307692
47976221,3.25,5.0,11.8,5.125,397.975,454.425,11715.25,1181.825,156.675
48438789,3.0,8.0,10.210526315789474,4.2105263157894735,351.63157894736844,374.5263157894737,11161.947368421053,1297.0526315789473,140.6315789473684
48510685,3.935483870967742,5.580645161290323,12.903225806451612,3.032258064516129,304.6774193548387,358.51612903225805,9448.483870967742,251.96774193548387,45.29032258064516
48660805,6.4,3.4,9.2,6.2,567.6,500.8,15918.8,0.0,283.4
48782900,2.358695652173913,6.576086956521739,13.33695652173913,0.7717391304347826,262.3804347826087,302.69565217391306,7434.108695652174,613.6086956521739,33.40217391304348
49274352,9.875,4.395833333333333,9.6875,15.4375,581.25,603.5625,25037.625,314.0,283.8958333333333
49310752,1.6,7.8,14.2,3.0,267.2,262.4,5775.8,0.0,29.0
49317728,2.710526315789474,5.443609022556391,12.030075187969924,5.492481203007519,316.8872180451128,389.8157894736842,9822.052631578947,1467.2781954887218,88.48496240601504
49424504,2.5522388059701493,5.656716417910448,11.73134328358209,2.8955223880597014,258.8059701492537,292.64179104477614,8254.58208955224,2237.686567164179,47.56716417910448
49491032,3.2,5.4,7.6,3.3,276.9,318.7,8198.7,42.8,66.8
49562484,3.074074074074074,7.037037037037037,14.592592592592593,1.5925925925925926,279.14814814814815,353.5925925925926,9166.407407407407,546.4444444444445,47.51851851851852
49863176,3.727272727272727,5.7727272727272725,13.181818181818182,7.545454545454546,373.0,446.0,12297.90909090909,634.9090909090909,119.36363636363636
50537994,7.625,7.625,18.125,3.5,444.0,494.25,27146.875,1464.625,216.125
50580004,6.2,6.4,17.5,9.133333333333333,401.5,471.2,17147.866666666665,1754.1666666666667,147.13333333333333
50828662,3.1370716510903427,5.327102803738318,11.97196261682243,2.283489096573209,311.31775700934577,346.00623052959503,9956.507788161995,1361.545171339564,76.44859813084112
51087337,3.111111111111111,7.777777777777778,11.222222222222221,7.333333333333333,286.22222222222223,322.44444444444446,12389.777777777777,0.0,78.22222222222223
51139733,8.428571428571429,7.964285714285714,11.678571428571429,17.392857142857142,495.5357142857143,550.9285714285714,21865.10714285714,215.53571428571428,204.85714285714286
51291809,5.6923076923076925,3.948717948717949,11.333333333333334,8.333333333333334,500.3333333333333,519.4871794871794,15174.846153846154,87.15384615384616,173.6153846153846
51312524,6.848484848484849,3.757575757575758,11.515151515151516,20.96969696969697,481.5151515151515,481.57575757575756,20701.78787878788,649.0909090909091,235.93939393939394
51599379,6.125,5.125,6.375,7.375,384.5,427.5,15076.75,22.0,124.625
51684352,6.671875,3.984375,8.484375,21.203125,509.796875,552.515625,17054.75,350.84375,235.90625
51747431,7.980769230769231,3.769230769230769,12.76923076923077,11.596153846153847,478.0192307692308,525.4230769230769,19596.75,414.61538461538464,172.92307692307693
51775783,2.673469387755102,3.795918367346939,15.387755102040817,3.061224489795918,294.44897959183675,361.9795918367347,8605.69387755102,887.6734693877551,42.42857142857143
51836201,2.260869565217391,5.3478260869565215,12.347826086956522,1.0869565217391304,262.1304347826087,293.17391304347825,7091.608695652174,1663.7391304347825,42.43478260869565
51924304,8.133333333333333,5.466666666666667,11.4,7.533333333333333,448.8666666666667,481.26666666666665,18512.066666666666,376.46666666666664,162.2
52069403,6.0,5.8,13.4,10.4,506.6,594.4,18550.4,794.6,184.0
52191022,4.142857142857143,6.642857142857143,12.528571428571428,0.9857142857142858,310.51428571428573,316.0857142857143,10606.328571428572,849.0285714285715,47.957142857142856
52309044,5.0,6.584905660377358,11.79245283018868,11.377358490566039,408.37735849056605,452.9622641509434,15247.716981132075,554.5283018867924,144.33962264150944
52341014,3.8333333333333335,6.25,11.833333333333334,2.0833333333333335,313.8333333333333,314.25,12320.166666666666,1981.0833333333333,97.08333333333333
52406002,7.578947368421052,3.0,9.526315789473685,17.842105263157894,576.421052631579,594.4736842105264,20492.0,873.1052631578947,248.73684210526315
52781082,3.081081081081081,9.162162162162161,14.486486486486486,2.27027027027027,260.43243243243245,328.4054054054054,11822.18918918919,1261.2162162162163,54.270270270270274
53178236,6.668478260869565,3.8043478260869565,10.782608695652174,9.793478260869565,543.3695652173913,552.9130434782609,18521.679347826088,1005.1467391304348,262.92391304347825
53642654,4.0,4.8,6.0,9.6,522.0,482.0,19367.8,0.0,283.8
53722536,5.5,4.25,8.428571428571429,7.428571428571429,417.14285714285717,453.42857142857144,13038.285714285714,130.60714285714286,168.32142857142858
53740474,4.56,4.6,16.6,6.84,363.04,454.36,14161.68,150.36,116.6
53908693,9.142857142857142,2.7142857142857144,10.714285714285714,15.714285714285714,542.8571428571429,543.4285714285714,26437.0,654.2857142857143,320.85714285714283
54273357,11.352941176470589,5.235294117647059,10.470588235294118,6.0,441.1764705882353,530.3529411764706,29384.41176470588,82.23529411764706,222.05882352941177
54323390,8.4,2.8,6.4,15.2,503.8,574.8,21604.8,0.0,227.4
54385737,3.5,9.666666666666666,12.833333333333334,1.3333333333333333,369.1666666666667,424.0,13474.666666666666,44.5,75.33333333333333
54580962,2.8813559322033897,6.305084745762712,13.745762711864407,2.214689265536723,278.6779661016949,344.75141242937855,10900.655367231639,871.2033898305085,67.11299435028249
54986290,3.5,7.5,16.785714285714285,1.1428571428571428,304.85714285714283,332.42857142857144,10076.857142857143,859.7857142857143,56.0
55244753,3.142857142857143,5.285714285714286,17.0,1.1428571428571428,350.42857142857144,399.7142857142857,10760.857142857143,1727.0,73.57142857142857
55584590,7.538461538461538,7.576923076923077,15.384615384615385,6.3076923076923075,410.38461538461536,473.65384615384613,18049.884615384617,938.2307692307693,128.57692307692307
55598693,1.4375,6.625,9.0625,1.9375,242.4375,287.125,7045.1875,655.75,43.75
55649904,9.915254237288135,4.5423728813559325,9.745762711864407,12.220338983050848,571.8305084745763,599.542372881356,24551.813559322032,677.2203389830509,281.2881355932203
55693207,7.6,9.8,29.8,0.8,317.4,455.4,15963.6,0.0,66.6
55773698,5.666666666666667,4.583333333333333,8.333333333333334,12.5,422.5833333333333,459.8333333333333,10404.916666666666,132.16666666666666,150.33333333333334
55969640,4.6,4.54,14.08,5.42,402.48,456.32,15291.26,1545.98,192.06
55974918,6.083333333333333,6.166666666666667,10.333333333333334,12.25,453.0,483.4166666666667,16121.083333333334,67.33333333333333,171.58333333333334
56029361,2.4444444444444446,6.777777777777778,10.444444444444445,1.2222222222222223,271.44444444444446,328.1111111111111,7281.111111111111,453.8888888888889,54.333333333333336
56351509,8.1875,2.6875,9.4375,19.9375,593.5625,609.6875,21823.5,48.0625,307.3125
56635994,5.222222222222222,6.666666666666667,5.777777777777778,6.444444444444445,448.77777777777777,468.55555555555554,15046.444444444445,165.77777777777777,216.0
56734525,4.428571428571429,7.571428571428571,14.428571428571429,3.4285714285714284,372.57142857142856,371.85714285714283,12482.857142857143,2087.0,151.71428571428572
56771860,9.75,4.1875,10.5,15.6875,582.125,591.8125,26453.375,54.0,308.625
56914487,7.571428571428571,4.357142857142857,13.071428571428571,10.857142857142858,497.7142857142857,533.7142857142857,19903.5,0.0,280.2142857142857
56937182,4.545454545454546,7.909090909090909,12.454545454545455,2.1818181818181817,248.45454545454547,319.8181818181818,10353.272727272728,652.7272727272727,23.181818181818183
56939869,7.82051282051282,3.923076923076923,9.897435897435898,11.179487179487179,521.7051282051282,500.2692307692308,19905.102564102563,576.4358974358975,227.55128205128204
57274050,5.7,4.0,9.2,10.2,471.3,529.4,15237.6,41.2,208.1
57516313,3.1588785046728973,6.308411214953271,13.937694704049845,2.1838006230529596,263.6884735202492,337.9501557632399,9919.395638629283,611.2585669781931,37.573208722741434
57569220,2.3333333333333335,4.142857142857143,10.285714285714286,2.761904761904762,255.52380952380952,302.95238095238096,7877.0952380952385,258.6190476190476,64.61904761904762
57573803,4.4,4.8,16.0,2.0,290.2,388.8,8055.6,3436.8,40.4
57578110,4.0,7.521739130434782,14.891304347826088,3.239130434782609,264.9782608695652,340.2826086956522,11446.41304347826,2071.695652173913,32.76086956521739
57633177,5.392857142857143,5.5,10.714285714285714,11.285714285714286,405.9642857142857,460.17857142857144,19185.821428571428,658.25,208.46428571428572
58287493,6.625,4.125,10.0,13.375,480.875,490.25,19683.375,137.5,175.375
